"Tabela 5938 - Produto interno bruto a preços correntes, impostos, líquidos de subsídios, sobre produtos a preços correntes e valor adicionado bruto a preços correntes total e por atividade econômica, e respectivas participações - Referência 2010"
"Variável - Produto Interno Bruto a preços correntes (Mil Reais)"
"Nível","Cód.","Município","Ano"
"MU","3536604","Paulo de Faria (SP)","227325"
"MU","3536703","Pederneiras (SP)","1673972"
"MU","3536802","Pedra Bela (SP)","73567"
"MU","3536901","Pedranópolis (SP)","55748"
"MU","3537008","Pedregulho (SP)","831741"
"MU","3537107","Pedreira (SP)","1124078"
"MU","3537156","Pedrinhas Paulista (SP)","101683"
"MU","3537206","Pedro de Toledo (SP)","136391"
"MU","3537305","Penápolis (SP)","1685692"
"MU","3537404","Pereira Barreto (SP)","819847"
"MU","3537503","Pereiras (SP)","150353"
"MU","3537602","Peruíbe (SP)","1190689"
"MU","3537701","Piacatu (SP)","100550"
"MU","3537800","Piedade (SP)","1175922"
"MU","3537909","Pilar do Sul (SP)","594351"
"MU","3538006","Pindamonhangaba (SP)","6708744"
"MU","3538105","Pindorama (SP)","305689"
"MU","3538204","Pinhalzinho (SP)","235728"
"MU","3538303","Piquerobi (SP)","55685"
"MU","3538501","Piquete (SP)","148416"
"MU","3538600","Piracaia (SP)","443893"
"MU","3538709","Piracicaba (SP)","21557592"
"MU","3538808","Piraju (SP)","602191"
"MU","3538907","Pirajuí (SP)","395072"
"MU","3539004","Pirangi (SP)","251809"
"MU","3539103","Pirapora do Bom Jesus (SP)","268354"
"MU","3539202","Pirapozinho (SP)","722609"
"MU","3539301","Pirassununga (SP)","2474551"
"MU","3539400","Piratininga (SP)","193094"
"MU","3539509","Pitangueiras (SP)","1028381"
"MU","3539608","Planalto (SP)","272408"
"MU","3539707","Platina (SP)","76772"
"MU","3539806","Poá (SP)","4343585"
"MU","3539905","Poloni (SP)","122050"
"MU","3540002","Pompéia (SP)","1070880"
"MU","3540101","Pongaí (SP)","75099"
"MU","3540200","Pontal (SP)","1034414"
"MU","3540259","Pontalinda (SP)","74206"
"MU","3540309","Pontes Gestal (SP)","151083"
"MU","3540408","Populina (SP)","92105"
"MU","3540507","Porangaba (SP)","170534"
"MU","3540606","Porto Feliz (SP)","1639061"
"MU","3540705","Porto Ferreira (SP)","1745289"
"MU","3540754","Potim (SP)","187880"
"MU","3540804","Potirendaba (SP)","507078"
"MU","3540853","Pracinha (SP)","26746"
"MU","3540903","Pradópolis (SP)","736529"
"MU","3541000","Praia Grande (SP)","6181076"
"MU","3541059","Pratânia (SP)","101120"
"MU","3541109","Presidente Alves (SP)","76266"
"MU","3541208","Presidente Bernardes (SP)","253328"
"MU","3541307","Presidente Epitácio (SP)","1041395"
"MU","3541406","Presidente Prudente (SP)","7406410"
"MU","3541505","Presidente Venceslau (SP)","701395"
"MU","3541604","Promissão (SP)","2803097"
"MU","3541653","Quadra (SP)","90695"
"MU","3541703","Quatá (SP)","452459"
"MU","3541802","Queiroz (SP)","427977"
"MU","3541901","Queluz (SP)","237969"
"MU","3542008","Quintana (SP)","152374"
"MU","3542107","Rafard (SP)","306235"
"MU","3542206","Rancharia (SP)","1152273"
"MU","3542305","Redenção da Serra (SP)","53758"
"MU","3542404","Regente Feijó (SP)","611871"
"MU","3542503","Reginópolis (SP)","129574"
"MU","3542602","Registro (SP)","1823615"
"MU","3542701","Restinga (SP)","175335"
"MU","3542800","Ribeira (SP)","50579"
"MU","3542909","Ribeirão Bonito (SP)","226251"
"MU","3543006","Ribeirão Branco (SP)","407477"
"MU","3543105","Ribeirão Corrente (SP)","112561"
"MU","3543204","Ribeirão do Sul (SP)","130749"
"MU","3543238","Ribeirão dos Índios (SP)","39945"
"MU","3543253","Ribeirão Grande (SP)","166381"
"MU","3543303","Ribeirão Pires (SP)","3021839"
"MU","3543402","Ribeirão Preto (SP)","29986609"
"MU","3543501","Riversul (SP)","59368"
"MU","3543600","Rifaina (SP)","86402"
"MU","3543709","Rincão (SP)","174151"
"MU","3543808","Rinópolis (SP)","219212"
"MU","3543907","Rio Claro (SP)","8858141"
"MU","3544004","Rio das Pedras (SP)","1114580"
"MU","3544103","Rio Grande da Serra (SP)","578087"
"MU","3544202","Riolândia (SP)","204548"
"MU","3544251","Rosana (SP)","2232363"
"MU","3544301","Roseira (SP)","269309"
"MU","3544400","Rubiácea (SP)","56847"
"MU","3544509","Rubinéia (SP)","67892"
"MU","3544608","Sabino (SP)","118549"
"MU","3544707","Sagres (SP)","40944"
"MU","3544806","Sales (SP)","130286"
"MU","3544905","Sales Oliveira (SP)","320499"
"MU","3545001","Salesópolis (SP)","196020"
"MU","3545100","Salmourão (SP)","69714"
"MU","3545159","Saltinho (SP)","197475"
"MU","3545209","Salto (SP)","6204762"
"MU","3545308","Salto de Pirapora (SP)","1263910"
"MU","3545407","Salto Grande (SP)","216574"
"MU","3545506","Sandovalina (SP)","592799"
"MU","3545605","Santa Adélia (SP)","299404"
"MU","3545704","Santa Albertina (SP)","190217"
"MU","3545803","Santa Bárbara d'Oeste (SP)","5079379"
"MU","3546009","Santa Branca (SP)","251490"
"MU","3546108","Santa Clara d'Oeste (SP)","51419"
"MU","3546207","Santa Cruz da Conceição (SP)","131443"
"MU","3546256","Santa Cruz da Esperança (SP)","50426"
"MU","3546306","Santa Cruz das Palmeiras (SP)","453167"
"MU","3546405","Santa Cruz do Rio Pardo (SP)","1970531"
"MU","3546504","Santa Ernestina (SP)","89108"
"MU","3546603","Santa Fé do Sul (SP)","955478"
"MU","3546702","Santa Gertrudes (SP)","1300024"
"MU","3546801","Santa Isabel (SP)","1238723"
"MU","3546900","Santa Lúcia (SP)","100239"
"MU","3547007","Santa Maria da Serra (SP)","113636"
"MU","3547106","Santa Mercedes (SP)","61268"
"MU","3547205","Santana da Ponte Pensa (SP)","33948"
"MU","3547304","Santana de Parnaíba (SP)","8485338"
"MU","3547403","Santa Rita d'Oeste (SP)","55812"
"MU","3547502","Santa Rita do Passa Quatro (SP)","621985"
"MU","3547601","Santa Rosa de Viterbo (SP)","729411"
"MU","3547650","Santa Salete (SP)","31933"
"MU","3547700","Santo Anastácio (SP)","397048"
"MU","3547809","Santo André (SP)","25837046"
"MU","3547908","Santo Antônio da Alegria (SP)","149910"
"MU","3548005","Santo Antônio de Posse (SP)","887954"
"MU","3548054","Santo Antônio do Aracanguá (SP)","319417"
"MU","3548104","Santo Antônio do Jardim (SP)","151151"
"MU","3548203","Santo Antônio do Pinhal (SP)","96484"
"MU","3548302","Santo Expedito (SP)","33300"
"MU","3548401","Santópolis do Aguapeí (SP)","60763"
"MU","3548500","Santos (SP)","21954557"
"MU","3548609","São Bento do Sapucaí (SP)","178593"
"MU","3548708","São Bernardo do Campo (SP)","42131380"
"MU","3548807","São Caetano do Sul (SP)","13286711"
"MU","3548906","São Carlos (SP)","10063062"
"MU","3549003","São Francisco (SP)","46814"
"MU","3549102","São João da Boa Vista (SP)","2751092"
"MU","3549201","São João das Duas Pontes (SP)","35564"
"MU","3549250","São João de Iracema (SP)","30390"
"MU","3549300","São João do Pau d'Alho (SP)","48473"
"MU","3549409","São Joaquim da Barra (SP)","1464259"
"MU","3549508","São José da Bela Vista (SP)","150891"
"MU","3549607","São José do Barreiro (SP)","48499"
"MU","3549706","São José do Rio Pardo (SP)","1689896"
"MU","3549805","São José do Rio Preto (SP)","15735652"
"MU","3549904","São José dos Campos (SP)","37315783"
"MU","3549953","São Lourenço da Serra (SP)","196331"
"MU","3550001","São Luiz do Paraitinga (SP)","143813"
"MU","3550100","São Manuel (SP)","1115217"
"MU","3550209","São Miguel Arcanjo (SP)","648708"
"MU","3550308","São Paulo (SP)","687035890"
"MU","3550407","São Pedro (SP)","678081"
"MU","3550506","São Pedro do Turvo (SP)","194315"
"MU","3550605","São Roque (SP)","2530729"
"MU","3550704","São Sebastião (SP)","3517128"
"MU","3550803","São Sebastião da Grama (SP)","313908"
"MU","3550902","São Simão (SP)","445653"
"MU","3551009","São Vicente (SP)","5046457"
"MU","3551108","Sarapuí (SP)","133110"
"MU","3551207","Sarutaiá (SP)","63304"
"MU","3551306","Sebastianópolis do Sul (SP)","853866"
"MU","3551405","Serra Azul (SP)","143963"
"MU","3551504","Serrana (SP)","882843"
"MU","3551603","Serra Negra (SP)","668012"
"MU","3551702","Sertãozinho (SP)","5119743"
"MU","3551801","Sete Barras (SP)","367439"
"MU","3551900","Severínia (SP)","611863"
"MU","3552007","Silveiras (SP)","63119"
"MU","3552106","Socorro (SP)","747443"
"MU","3552205","Sorocaba (SP)","30593861"
"MU","3552304","Sud Mennucci (SP)","291720"
"MU","3552403","Sumaré (SP)","12061113"
"MU","3552502","Suzano (SP)","9468888"
"MU","3552551","Suzanápolis (SP)","310647"
"MU","3552601","Tabapuã (SP)","255914"
"MU","3552700","Tabatinga (SP)","235917"
"MU","3552809","Taboão da Serra (SP)","8350023"
"MU","3552908","Taciba (SP)","130239"
"MU","3553005","Taguaí (SP)","188491"
"MU","3553104","Taiaçu (SP)","79971"
"MU","3553203","Taiúva (SP)","100596"
"MU","3553302","Tambaú (SP)","489396"
"MU","3553401","Tanabi (SP)","1201448"
"MU","3553500","Tapiraí (SP)","144531"
"MU","3553609","Tapiratiba (SP)","290820"
"MU","3553658","Taquaral (SP)","39700"
"MU","3553708","Taquaritinga (SP)","1365758"
"MU","3553807","Taquarituba (SP)","624712"
"MU","3553856","Taquarivaí (SP)","202555"
"MU","3553906","Tarabai (SP)","97438"
"MU","3553955","Tarumã (SP)","1128852"
"MU","3554003","Tatuí (SP)","3671217"
"MU","3554102","Taubaté (SP)","14135705"
"MU","3554201","Tejupá (SP)","85421"
"MU","3554300","Teodoro Sampaio (SP)","1076268"
"MU","3554409","Terra Roxa (SP)","128881"
"MU","3554508","Tietê (SP)","1734556"
"MU","3554607","Timburi (SP)","48848"
"MU","3554656","Torre de Pedra (SP)","22805"
"MU","3554706","Torrinha (SP)","199848"
"MU","3554755","Trabiju (SP)","43319"
"MU","3554805","Tremembé (SP)","656524"
"MU","3554904","Três Fronteiras (SP)","93610"
"MU","3554953","Tuiuti (SP)","109998"
"MU","3555000","Tupã (SP)","1670492"
"MU","3555109","Tupi Paulista (SP)","260852"
"MU","3555208","Turiúba (SP)","39075"
"MU","3555307","Turmalina (SP)","54058"
"MU","3555356","Ubarana (SP)","441481"
"MU","3555406","Ubatuba (SP)","1786358"
"MU","3555505","Ubirajara (SP)","91882"
"MU","3555604","Uchoa (SP)","311435"
"MU","3555703","União Paulista (SP)","44988"
"MU","3555802","Urânia (SP)","181976"
"MU","3555901","Uru (SP)","47517"
"MU","3556008","Urupês (SP)","338378"
"MU","3556107","Valentim Gentil (SP)","339246"
"MU","3556206","Valinhos (SP)","5095635"
"MU","3556305","Valparaíso (SP)","1149009"
"MU","3556354","Vargem (SP)","103107"
"MU","3556404","Vargem Grande do Sul (SP)","891383"
"MU","3556453","Vargem Grande Paulista (SP)","1745432"
"MU","3556503","Várzea Paulista (SP)","2360681"
"MU","3556602","Vera Cruz (SP)","123294"
"MU","3556701","Vinhedo (SP)","7830624"
"MU","3556800","Viradouro (SP)","292404"
"MU","3556909","Vista Alegre do Alto (SP)","347786"
"MU","3556958","Vitória Brasil (SP)","31995"
"MU","3557006","Votorantim (SP)","4387884"
"MU","3557105","Votuporanga (SP)","2680060"
"MU","3557154","Zacarias (SP)","75935"
"MU","3557204","Chavantes (SP)","200611"
"MU","3557303","Estiva Gerbi (SP)","234026"
"MU","4100103","Abatiá (PR)","165048"
"MU","4100202","Adrianópolis (PR)","239080"
"MU","4100301","Agudos do Sul (PR)","167967"
"MU","4100400","Almirante Tamandaré (PR)","1396289"
"MU","4100459","Altamira do Paraná (PR)","71752"
"MU","4100509","Altônia (PR)","334561"
"MU","4100608","Alto Paraná (PR)","269870"
"MU","4100707","Alto Piquiri (PR)","252998"
"MU","4100806","Alvorada do Sul (PR)","244452"
"MU","4100905","Amaporã (PR)","102760"
"MU","4101002","Ampére (PR)","526160"
"MU","4101051","Anahy (PR)","87716"
"MU","4101101","Andirá (PR)","685605"
"MU","4101150","Ângulo (PR)","90188"
"MU","4101200","Antonina (PR)","525246"
"MU","4101309","Antônio Olinto (PR)","165598"
"MU","4101408","Apucarana (PR)","2965782"
"MU","4101507","Arapongas (PR)","4030758"
"MU","4101606","Arapoti (PR)","1042279"
"MU","4101655","Arapuã (PR)","97048"
"MU","4101705","Araruna (PR)","448453"
"MU","4101804","Araucária (PR)","16978801"
"MU","4101853","Ariranha do Ivaí (PR)","79110"
"MU","4101903","Assaí (PR)","394931"
"MU","4102000","Assis Chateaubriand (PR)","1157044"
"MU","4102109","Astorga (PR)","621806"
"MU","4102208","Atalaia (PR)","110926"
"MU","4102307","Balsa Nova (PR)","606279"
"MU","4102406","Bandeirantes (PR)","691224"
"MU","4102505","Barbosa Ferraz (PR)","201086"
"MU","4102604","Barracão (PR)","251988"
"MU","4102703","Barra do Jacaré (PR)","85214"
"MU","4102752","Bela Vista da Caroba (PR)","96262"
"MU","4102802","Bela Vista do Paraíso (PR)","449513"
"MU","4102901","Bituruna (PR)","291295"
"MU","4103008","Boa Esperança (PR)","212107"
"MU","4103024","Boa Esperança do Iguaçu (PR)","84195"
"MU","4103040","Boa Ventura de São Roque (PR)","202949"
"MU","4103057","Boa Vista da Aparecida (PR)","133940"
"MU","4103107","Bocaiúva do Sul (PR)","195471"
"MU","4103156","Bom Jesus do Sul (PR)","72619"
"MU","4103206","Bom Sucesso (PR)","112464"
"MU","4103222","Bom Sucesso do Sul (PR)","226358"
"MU","4103305","Borrazópolis (PR)","173831"
"MU","4103354","Braganey (PR)","180493"
"MU","4103370","Brasilândia do Sul (PR)","180264"
"MU","4103404","Cafeara (PR)","62988"
"MU","4103453","Cafelândia (PR)","1507817"
"MU","4103479","Cafezal do Sul (PR)","80174"
"MU","4103503","Califórnia (PR)","138853"
"MU","4103602","Cambará (PR)","657221"
"MU","4103701","Cambé (PR)","3605280"
"MU","4103800","Cambira (PR)","178567"
"MU","4103909","Campina da Lagoa (PR)","441427"
"MU","4103958","Campina do Simão (PR)","82891"
"MU","4104006","Campina Grande do Sul (PR)","1150997"
"MU","4104055","Campo Bonito (PR)","162034"
"MU","4104105","Campo do Tenente (PR)","159421"
"MU","4104204","Campo Largo (PR)","3811584"
"MU","4104253","Campo Magro (PR)","356409"
"MU","4104303","Campo Mourão (PR)","3367842"
"MU","4104402","Cândido de Abreu (PR)","300679"
"MU","4104428","Candói (PR)","487525"
"MU","4104451","Cantagalo (PR)","230972"
"MU","4104501","Capanema (PR)","660688"
"MU","4104600","Capitão Leônidas Marques (PR)","1491726"
"MU","4104659","Carambeí (PR)","1305535"
"MU","4104709","Carlópolis (PR)","277821"
"MU","4104808","Cascavel (PR)","10785499"
"MU","4104907","Castro (PR)","2507122"
"MU","4105003","Catanduvas (PR)","273342"
"MU","4105102","Centenário do Sul (PR)","208294"
"MU","4105201","Cerro Azul (PR)","261093"
"MU","4105300","Céu Azul (PR)","575765"
"MU","4105409","Chopinzinho (PR)","607767"
"MU","4105508","Cianorte (PR)","2490045"
"MU","4105607","Cidade Gaúcha (PR)","325386"
"MU","4105706","Clevelândia (PR)","465520"
"MU","4105805","Colombo (PR)","4671356"
"MU","4105904","Colorado (PR)","583492"
"MU","4106001","Congonhinhas (PR)","175648"
"MU","4106100","Conselheiro Mairinck (PR)","102068"
"MU","4106209","Contenda (PR)","344273"
"MU","4106308","Corbélia (PR)","610850"
"MU","4106407","Cornélio Procópio (PR)","1408089"
"MU","4106456","Coronel Domingos Soares (PR)","171300"
"MU","4106506","Coronel Vivida (PR)","623935"
"MU","4106555","Corumbataí do Sul (PR)","61965"
"MU","4106571","Cruzeiro do Iguaçu (PR)","110556"
"MU","4106605","Cruzeiro do Oeste (PR)","666067"
"MU","4106704","Cruzeiro do Sul (PR)","180776"
"MU","4106803","Cruz Machado (PR)","306557"
"MU","4106852","Cruzmaltina (PR)","95567"
"MU","4106902","Curitiba (PR)","83788904"
"MU","4107009","Curiúva (PR)","227006"
"MU","4107108","Diamante do Norte (PR)","314864"
"MU","4107124","Diamante do Sul (PR)","52026"
"MU","4107157","Diamante D'Oeste (PR)","102519"
"MU","4107207","Dois Vizinhos (PR)","1479083"
"MU","4107256","Douradina (PR)","491038"
"MU","4107306","Doutor Camargo (PR)","151644"
"MU","4107405","Enéas Marques (PR)","218697"
"MU","4107504","Engenheiro Beltrão (PR)","397183"
"MU","4107520","Esperança Nova (PR)","44588"
"MU","4107538","Entre Rios do Oeste (PR)","221443"
"MU","4107546","Espigão Alto do Iguaçu (PR)","117577"
"MU","4107553","Farol (PR)","147330"
"MU","4107603","Faxinal (PR)","412306"
"MU","4107652","Fazenda Rio Grande (PR)","2060463"
"MU","4107702","Fênix (PR)","138609"
"MU","4107736","Fernandes Pinheiro (PR)","150552"
"MU","4107751","Figueira (PR)","144860"
"MU","4107801","Floraí (PR)","158242"
"MU","4107850","Flor da Serra do Sul (PR)","120865"
"MU","4107900","Floresta (PR)","180921"
"MU","4108007","Florestópolis (PR)","227085"
"MU","4108106","Flórida (PR)","56587"
"MU","4108205","Formosa do Oeste (PR)","276550"
"MU","4108304","Foz do Iguaçu (PR)","13387807"
"MU","4108320","Francisco Alves (PR)","182697"
"MU","4108403","Francisco Beltrão (PR)","2840454"
"MU","4108452","Foz do Jordão (PR)","105001"
"MU","4108502","General Carneiro (PR)","297633"
"MU","4108551","Godoy Moreira (PR)","43707"
"MU","4108601","Goioerê (PR)","775187"
"MU","4108650","Goioxim (PR)","164999"
"MU","4108700","Grandes Rios (PR)","118478"
"MU","4108809","Guaíra (PR)","893337"
"MU","4108908","Guairaçá (PR)","187530"
"MU","4108957","Guamiranga (PR)","191881"
"MU","4109005","Guapirama (PR)","111894"
"MU","4109104","Guaporema (PR)","54185"
"MU","4109203","Guaraci (PR)","105364"
"MU","4109302","Guaraniaçu (PR)","348044"
"MU","4109401","Guarapuava (PR)","5255615"
"MU","4109500","Guaraqueçaba (PR)","104428"
"MU","4109609","Guaratuba (PR)","751966"
"MU","4109658","Honório Serpa (PR)","178421"
"MU","4109708","Ibaiti (PR)","586326"
"MU","4109757","Ibema (PR)","138130"
"MU","4109807","Ibiporã (PR)","2319413"
"MU","4109906","Icaraíma (PR)","199676"
"MU","4110003","Iguaraçu (PR)","134698"
"MU","4110052","Iguatu (PR)","62359"
"MU","4110078","Imbaú (PR)","203825"
"MU","4110102","Imbituva (PR)","724966"
"MU","4110201","Inácio Martins (PR)","157235"
"MU","4110300","Inajá (PR)","54104"
"MU","4110409","Indianópolis (PR)","502942"
"MU","4110508","Ipiranga (PR)","396064"
"MU","4110607","Iporã (PR)","358131"
"MU","4110656","Iracema do Oeste (PR)","75635"
"MU","4110706","Irati (PR)","1574267"
"MU","4110805","Iretama (PR)","226329"
"MU","4110904","Itaguajé (PR)","92886"
"MU","4110953","Itaipulândia (PR)","361358"
"MU","4111001","Itambaracá (PR)","124738"
"MU","4111100","Itambé (PR)","171482"
"MU","4111209","Itapejara d'Oeste (PR)","478379"
"MU","4111258","Itaperuçu (PR)","452457"
"MU","4111308","Itaúna do Sul (PR)","71155"
"MU","4111407","Ivaí (PR)","284000"
"MU","4111506","Ivaiporã (PR)","708200"
"MU","4111555","Ivaté (PR)","193931"
"MU","4111605","Ivatuba (PR)","108383"
"MU","4111704","Jaboti (PR)","86023"
"MU","4111803","Jacarezinho (PR)","1142246"
"MU","4111902","Jaguapitã (PR)","730209"
"MU","4112009","Jaguariaíva (PR)","1384708"
"MU","4112108","Jandaia do Sul (PR)","595010"
"MU","4112207","Janiópolis (PR)","167289"
"MU","4112306","Japira (PR)","98124"
"MU","4112405","Japurá (PR)","205308"
"MU","4112504","Jardim Alegre (PR)","230193"
"MU","4112603","Jardim Olinda (PR)","36234"
"MU","4112702","Jataizinho (PR)","193545"
"MU","4112751","Jesuítas (PR)","318998"
"MU","4112801","Joaquim Távora (PR)","524144"
"MU","4112900","Jundiaí do Sul (PR)","98166"
"MU","4112959","Juranda (PR)","333430"
"MU","4113007","Jussara (PR)","213574"
"MU","4113106","Kaloré (PR)","94183"
"MU","4113205","Lapa (PR)","1746005"
"MU","4113254","Laranjal (PR)","81500"
"MU","4113304","Laranjeiras do Sul (PR)","695001"
"MU","4113403","Leópolis (PR)","119800"
"MU","4113429","Lidianópolis (PR)","79023"
"MU","4113452","Lindoeste (PR)","170783"
"MU","4113502","Loanda (PR)","493576"
"MU","4113601","Lobato (PR)","177037"
"MU","4113700","Londrina (PR)","18469476"
"MU","4113734","Luiziana (PR)","241464"
"MU","4113759","Lunardelli (PR)","74071"
"MU","4113809","Lupionópolis (PR)","92378"
"MU","4113908","Mallet (PR)","603755"
"MU","4114005","Mamborê (PR)","528491"
"MU","4114104","Mandaguaçu (PR)","505970"
"MU","4114203","Mandaguari (PR)","1334190"
"MU","4114302","Mandirituba (PR)","549474"
"MU","4114351","Manfrinópolis (PR)","54704"
"MU","4114401","Mangueirinha (PR)","1697386"
"MU","4114500","Manoel Ribas (PR)","355655"
"MU","4114609","Marechal Cândido Rondon (PR)","2078693"
"MU","4114708","Maria Helena (PR)","102203"
"MU","4114807","Marialva (PR)","1374654"
"MU","4114906","Marilândia do Sul (PR)","267631"
"MU","4115002","Marilena (PR)","112503"
"MU","4115101","Mariluz (PR)","211970"
"MU","4115200","Maringá (PR)","16121079"
"MU","4115309","Mariópolis (PR)","236789"
"MU","4115358","Maripá (PR)","362993"
"MU","4115408","Marmeleiro (PR)","401491"
"MU","4115457","Marquinho (PR)","79688"
"MU","4115507","Marumbi (PR)","67872"
"MU","4115606","Matelândia (PR)","752986"
"MU","4115705","Matinhos (PR)","944640"
"MU","4115739","Mato Rico (PR)","75946"
"MU","4115754","Mauá da Serra (PR)","270146"
